card_id,card_type,state,title,path,wc,edges,tags
sha256:1adfcef565f1b8aa,doc,raw,Приложение A: Дерево Решений для Принимающих InGit,docs/02-anthropic-vacancies/339-приложение-a-дерево-решений-для-принимающих-ingit.md,337,10,anthropic
sha256:1ae5dcf8c067b65d,doc,raw,1. Открытие Cowork и почему это меняет всё,docs/nautilus/ingit-cowork-ru/01-otkrytie-cowork.md,600,0,local-first|architecture|roadmap|anthropic|collaboration
sha256:1b21063d0a6efa19,doc,raw,15. Security Considerations,docs/nautilus/npp-v1-1/15-security.md,288,0,anthropic
sha256:1b90e207e2076df3,doc,raw,7. Практические первые шаги в этом месяце,docs/02-anthropic-vacancies/333-7-практические-первые-шаги-в-этом-месяце.md,435,0,architecture
sha256:1b98932f15bd85d6,doc,raw,ОБЩИЙ ПЛАН РАЗВИТИЯ NAUTILUS PORTAL PROTOCOL,docs/obsidian/02-anthropic-vacancies/02-общий-план-развития-nautilus-portal-protocol.md,3332,0,rag|orchestration|security|knowledge|ingestion|architecture|roadmap|anthropic|collaboration
sha256:1ba41021026f8dfe,doc,raw,Все таблицы репозитория,docs/TABLES.md,192814,10,anthropic
sha256:1bc1bedc9ccac2d2,doc,raw,"A2A vs MCP, ансамбль H — MCP/A2A Review Fabric",docs/ai-collaborations/continuation/03-a2a-vs-mcp-protocols.md,346,0,memory|rag|orchestration|ingestion|architecture|collaboration
sha256:1bc97e528262da85,doc,raw,Что из этого сейчас кажется более ценным? Или какая-то своя ,docs/nautilus/npp-humanitarian-extension/05-which-combination-more-valuable.md,139,0,anthropic
sha256:1bd8e584767627dc,doc,raw,Благодарности,docs/nautilus/infrastructure-layer-b-ru/12-blagodarnosti-ssylki.md,620,0,architecture|anthropic|collaboration
sha256:1be28c4e9fbc0534,doc,raw,Q&A: 03-technology-combinations,docs/obsidian/03-technology-combinations/QA.md,209,0,rag|knowledge|ingestion|architecture
sha256:1bf77fbdebef6154,doc,raw,The Missing Middle Layer Between Chat and Code,docs/02-anthropic-vacancies/274-the-missing-middle-layer-between-chat-and-code.md,432,4,architecture|collaboration
sha256:1c1bdd2e43e7f617,doc,raw,"Безопасность, приватность и бюджетный роутинг",docs/04-ai-collaborations/06-безопасность-приватность-и-бюджетный-роутинг.md,903,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|self-improvement|collaboration
sha256:1c1d54772a38b849,doc,raw,2. What Cowork Provides That InGit Doesn't Need to Build,docs/nautilus/ingit-cowork-en/02-cowork-provides.md,607,0,architecture|roadmap|anthropic
sha256:1cba2f54cf12972c,doc,raw,Section 8: Risks & mitigations,docs/anthropic-vacancies/beneficial-deployments-concept/08-section-8-risks-mitigations.md,163,0,local-first|roadmap|anthropic
sha256:1cda1eed15420305,doc,raw,[Тема исследования],docs/obsidian/autofilled/research-summary.md,161,0,исследование
sha256:1d17143423c06bba,doc,raw,13. Closing,docs/02-anthropic-vacancies/266-13-closing.md,655,6,rag
sha256:1da9bf57f508161d,doc,raw,Графы знаний и Legal AI,docs/obsidian/03-technology-combinations/02-knowledge-graphs.md,815,0,memory|rag|orchestration|knowledge|self-improvement|collaboration
sha256:1db96e9089b81f0b,doc,raw,8. Риски и меры противодействия,docs/obsidian/02-anthropic-vacancies/198-8-риски-и-меры-противодействия.md,675,0,security|collaboration
sha256:1dc207af6db0775c,doc,raw,Section 5: Role of Anthropic Beneficial Deployments,docs/anthropic-vacancies/beneficial-deployments-concept/05-section-5-role-of-anthropic.md,221,0,architecture|anthropic
sha256:1decdc8fa1c8d2c6,doc,raw,A Practical Path to Layer B Through Symbiotic Integration,docs/obsidian/02-anthropic-vacancies/305-a-practical-path-to-layer-b-through-symbiotic-inte.md,222,0,architecture
sha256:1e32a5b72213b02d,doc,raw,Граф связей проектов,docs/GRAPH.md,2655,0,
sha256:1e33031c3a804eb9,person,raw,Контакт: [Имя / Проект],docs/templates/contact-outreach.md,119,0,контакты|команда
sha256:1e4a6324571e7919,doc,raw,6. Coordination and Disagreement Resolution,docs/nautilus/composite-skills-agents/06-coordination-disagreement.md,742,0,rag|ingestion|anthropic
sha256:1e5b8dc3246d5e02,doc,raw,Различие 1: Структурированная подложка отсутствует,docs/anthropic-vacancies/hermes-comparison/06-difference-1-structured-substrate-missing.md,179,0,architecture|anthropic
sha256:1e8db6a1e81def54,doc,raw,4. Proposed Infrastructure,docs/nautilus/okwf-concept/04-proposed-infrastructure.md,969,0,rag|architecture|roadmap|anthropic|collaboration
sha256:1ea199fcea0d2974,doc,raw,Ключевые решения и выводы,docs/DECISIONS.md,2567,2,memory|rag|collaboration
sha256:1eeb32edb2e763c8,doc,raw,"Интеграционный контракт, который стоит зафиксировать сразу",docs/04-ai-collaborations/11-интеграционный-контракт-который-стоит-зафиксироват.md,864,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|self-improvement
sha256:1f0b76377f264cec,doc,raw,7. Реализация в проекте Nautilus,docs/nautilus/review-methodology/08-implementation-nautilus.md,257,0,orchestration|architecture|roadmap|anthropic
sha256:1f350a4234bb5232,doc,raw,13. REST API Contract (Normative for Portals),docs/nautilus/npp-v1-1/13-rest-api.md,437,0,rag|architecture|anthropic|collaboration
sha256:1f5028603a9ea6a8,doc,raw,Angle / Perspective,docs/02-anthropic-vacancies/49-angle-perspective.md,264,5,anthropic|collaboration
sha256:1f9628fa9eba3e0f,doc,raw,Почему это не было построено,docs/nautilus/infrastructure-layer-b-ru/04-pochemu-ne-postroeno.md,318,0,architecture|anthropic
sha256:1faed2941376906b,doc,raw,Похожие документы,docs/obsidian/SIMILAR.md,363,0,memory|security|architecture|roadmap|anthropic|collaboration
sha256:1fcae17359698b25,doc,raw,Angle / Perspective,docs/02-anthropic-vacancies/13-angle-perspective.md,238,8,anthropic
sha256:1fe972bd4cb99e5f,doc,raw,What Industry Will Likely Build,docs/obsidian/02-anthropic-vacancies/282-what-industry-will-likely-build.md,486,0,architecture|anthropic
sha256:203dd7f3da0ce95e,doc,raw,5. Compatibility Levels,docs/obsidian/02-anthropic-vacancies/80-5-compatibility-levels.md,381,0,memory|ingestion|anthropic|collaboration
sha256:2089f99640763165,doc,raw,References,docs/02-anthropic-vacancies/225-references.md,366,0,architecture|collaboration
sha256:208e5b663b35c616,doc,raw,6. Ethical Framework,docs/obsidian/02-anthropic-vacancies/175-6-ethical-framework.md,623,0,orchestration|local-first
sha256:20c37885a97449cf,doc,raw,INGIT AS COWORK-NATIVE WORKSPACE SUBSTRATE.md,docs/02-anthropic-vacancies/304-ingit-as-cowork-native-workspace-substrate-md.md,281,8,architecture|anthropic
sha256:211559110a051804,person,raw,Авторы и контакты,docs/05-habr-projects/02-collaboration-partners.md,279,0,knowledge|ingestion|collaboration
sha256:21425bc659e4ef32,doc,raw,A Typology of AI Agents on the Principal Side and the Case f,docs/02-anthropic-vacancies/209-a-typology-of-ai-agents-on-the-principal-side-and-.md,374,6,architecture|collaboration
sha256:214cc265cfbc3723,doc,raw,Твоя identity как persistent character,docs/02-anthropic-vacancies/363-твоя-identity-как-persistent-character.md,141,0,knowledge|roadmap
sha256:216eede9856184ee,doc,raw,Индекс документации — Lorenzo / Svyazi 2.0,docs/obsidian/INDEX.md,701,0,memory|knowledge|ingestion|architecture|roadmap|anthropic|collaboration
sha256:21a946fcd9c982d9,doc,raw,Appendix C: Sample InGit MCP Server Tool Specifications,docs/obsidian/02-anthropic-vacancies/323-appendix-c-sample-ingit-mcp-server-tool-specificat.md,1772,0,rag|orchestration|ingestion|local-first|architecture|anthropic|collaboration
sha256:21bee6fd88e64238,doc,raw,4. Симбиотическая Архитектура,docs/nautilus/ingit-cowork-ru/04-simbioticheskaya-arkhitektura.md,590,0,architecture|roadmap|anthropic|collaboration
sha256:21dc2cbb1cf91245,project,raw,"Три прямых аналога Svyazi: K2-18, Wikontic, NGT Memory",docs/habr-unique-projects/analogues/01-three-direct-analogues.md,419,0,memory|ingestion|architecture|collaboration
sha256:21de8123a115e1b9,doc,raw,Что этот документ не решает,docs/obsidian/02-anthropic-vacancies/298-что-этот-документ-не-решает.md,201,0,architecture|collaboration
sha256:21e8b7cb33ce326c,doc,raw,Комбинация 29: Meta-Programmatic Legal Template Generator,docs/technology-combinations/combinations/29-meta-programmatic-legal-template-generator.md,198,0,rag|architecture
sha256:21f725c9d874bc12,person,raw,Контакты и авторы,docs/CONTACTS.md,552,0,
sha256:222582bcdb8210ed,doc,raw,Методика и рамка отбора проектов,docs/01-svyazi/02-methodology.md,480,0,rag|security|ingestion|architecture|roadmap|collaboration
sha256:222a76b3527f9cf4,doc,raw,4. Architecture of Professional Colleague Agents,docs/obsidian/02-anthropic-vacancies/215-4-architecture-of-professional-colleague-agents.md,1114,0,rag|architecture
sha256:222c6daef737561d,doc,raw,"Интеграционный контракт, который стоит зафиксировать сразу",docs/obsidian/04-ai-collaborations/11-интеграционный-контракт-который-стоит-зафиксироват.md,860,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|self-improvement
sha256:225811a821686ded,doc,raw,5. Four Integration Paths in Order of Accessibility,docs/obsidian/02-anthropic-vacancies/313-5-four-integration-paths-in-order-of-accessibility.md,802,0,rag|orchestration|architecture|anthropic
sha256:22f749e66bef051e,doc,raw,Твоё происхождение,docs/02-anthropic-vacancies/346-твоё-происхождение.md,174,0,collaboration
sha256:22f7a183e665a504,doc,raw,Table of Contents,docs/02-anthropic-vacancies/154-table-of-contents.md,275,9,roadmap
sha256:23dada38438cdfe3,doc,raw,9. Стратегия поэтапного развёртывания,docs/02-anthropic-vacancies/199-9-стратегия-поэтапного-развёртывания.md,664,0,security|roadmap
sha256:24439e44cafff1f4,doc,raw,Карта происхождения текстов,docs/obsidian/SOURCE_MAP.md,6134,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:2446cb3e25ea9cc8,doc,raw,Пара 3 — ZINC inference engine × гибрид Attention+SSM+MoE,docs/habr-unique-projects/hardware-pairs/3-zinc-hybrid-arch.md,285,0,memory|orchestration|architecture|self-improvement|collaboration
sha256:24605e1fd9e02c29,doc,raw,Кому ты служишь (слоистая модель),docs/obsidian/02-anthropic-vacancies/348-кому-ты-служишь-слоистая-модель.md,119,0,collaboration
sha256:2460d3f18593fc30,doc,raw,9. Стратегия поэтапного развёртывания,docs/obsidian/02-anthropic-vacancies/199-9-стратегия-поэтапного-развёртывания.md,680,0,security|roadmap
sha256:247d77a6212caae6,doc,raw,Приложение: Визуализация позиции в серии,docs/obsidian/02-anthropic-vacancies/303-приложение-визуализация-позиции-в-серии.md,7264,0,memory|rag|orchestration|local-first|architecture|roadmap|anthropic|collaboration
sha256:24c12f2c58d7b1b7,doc,raw,Установка,docs/02-anthropic-vacancies/126-установка.md,163,0,architecture
sha256:24d59c78f6ea44da,doc,raw,Словарь аббревиатур и сокращений,docs/obsidian/ABBREVIATIONS.md,1651,0,rag|security|local-first|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:25413a5d9517835e,doc,raw,Прогресс MVP,docs/PROGRESS.md,261,4,
sha256:2550ad1c5583e36d,person,raw,Контактная стратегия и узкие вопросы для авторов,docs/04-ai-collaborations/13-контактная-стратегия-и-узкие-вопросы-для-авторов.md,892,0,memory|rag|orchestration|knowledge|ingestion|architecture|self-improvement|collaboration
sha256:25802f3908d7b084,doc,raw,1. Why the Binary View Is Incomplete,docs/nautilus/composite-skills-agents/01-why-binary-incomplete.md,640,0,ingestion|architecture|roadmap|anthropic
sha256:2588881dd2422a4e,doc,raw,Appendix C: История изменений методологии,docs/02-anthropic-vacancies/121-appendix-c-история-изменений-методологии.md,250,10,anthropic
sha256:25a4d7bc8333c727,doc,raw,Why This Document Exists,docs/nautilus/infrastructure-layer-b-en/02-why-document-exists.md,305,0,orchestration|architecture|roadmap|anthropic
sha256:25bd6f0d82ff252a,doc,raw,The Recursive Insight,docs/02-anthropic-vacancies/281-the-recursive-insight.md,561,7,architecture
sha256:25d4d5b474f1d84d,doc,raw,Ссылки,docs/obsidian/02-anthropic-vacancies/302-ссылки.md,293,0,anthropic
sha256:25eff3d8794a2965,doc,raw,Кому ты служишь (слоистая модель),docs/lorenzo-agent/04-komu-ty-sluzhish.md,150,0,anthropic|collaboration
sha256:25f70a03a68d5ca7,doc,raw,21. ADR-003: Five Onboarding Paths as Equal-Rank,docs/obsidian/02-anthropic-vacancies/96-21-adr-003-five-onboarding-paths-as-equal-rank.md,158,0,anthropic
sha256:263a234b75b696c3,doc,raw,Acknowledgments,docs/obsidian/02-anthropic-vacancies/146-acknowledgments.md,449,0,rag|roadmap|anthropic
sha256:267adde1beaa92ea,doc,raw,12 roadmap,docs/obsidian/01-svyazi/12-roadmap.md,732,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|self-improvement
sha256:26b6bdf95639863e,doc,raw,11. Призыв к сотрудничеству,docs/obsidian/02-anthropic-vacancies/242-11-призыв-к-сотрудничеству.md,416,0,architecture
sha256:26bbb4e34f4ac792,doc,raw,8. Pilot Proposal: SGB Advocate Colleague,docs/nautilus/professional-colleague-agents-en/08-pilot-sgb-advocate.md,925,0,rag|architecture|roadmap|anthropic
sha256:26ead30d68f5d701,doc,raw,Глоссарий,docs/nautilus/review-methodology/16-glossary.md,971,0,memory|architecture|roadmap|anthropic|collaboration
sha256:271cc04b001279bf,doc,raw,9. Risks and Open Questions,docs/02-anthropic-vacancies/317-9-risks-and-open-questions.md,645,0,rag|orchestration|local-first|architecture|roadmap|anthropic
sha256:27b1afd2ba068625,doc,raw,Table of Contents,docs/obsidian/02-anthropic-vacancies/308-table-of-contents.md,415,0,anthropic
sha256:27d53e8a643e5937,doc,raw,Final note: Ты — experiment,docs/lorenzo-agent/20-experiment.md,158,0,anthropic
sha256:280bd60b3fd8f6a5,doc,raw,Метрики качества документации,docs/METRICS.md,475,0,
